Order_ID,Customer_ID,Order_Date,Product_Category,Product_Price,Quantity,Payment_Method,Delivery_Status,Customer_Age,Customer_Gender,Discount_Applied,Total_Sales,Region,Customer_Rating,Return_Status
ORD1347,CUST125,2023-12-14,Home Decor,274.0,8,Credit Card,On Time,59.0,Male,6,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1348,CUST12,2023-12-15,Home Decor,69.0,8,PayPal,On Time,30.0,Male,43,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1349,CUST14,2023-12-16,Groceries,162.0,4,Credit Card,Late,28.0,Female,22,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1350,CUST136,2023-12-17,Home Decor,189.0,7,Credit Card,Late,33.0,Female,40,<function <lambda> at 0x796a7ccaae60>,West,4.0,Not Returned
ORD1351,CUST113,2023-12-18,Electronics,96.0,3,Debit Card,Late,25.0,Male,10,<function <lambda> at 0x796a7ccaae60>,East,4.0,Not Returned
ORD1352,CUST168,2023-12-19,Electronics,50.0,6,Credit Card,On Time,57.0,Other,41,<function <lambda> at 0x796a7ccaae60>,South,4.0,Returned
ORD1353,CUST165,2023-12-20,Home Decor,139.0,9,Debit Card,Late,57.0,Male,32,<function <lambda> at 0x796a7ccaae60>,North,5.0,Returned
ORD1354,CUST143,2023-12-21,Home Decor,191.0,1,Cash,Late,62.0,Female,49,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1355,CUST158,2023-12-22,Groceries,369.0,5,Cash,Cancelled,19.0,Other,35,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1356,CUST123,2023-12-23,Clothing,87.0,4,Debit Card,On Time,47.0,Female,36,<function <lambda> at 0x796a7ccaae60>,North,3.0,Not Returned
ORD1357,CUST76,2023-12-24,Home Decor,,8,Debit Card,Cancelled,47.0,Female,40,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1358,CUST30,2023-12-25,Electronics,431.0,1,PayPal,Cancelled,29.0,Other,16,<function <lambda> at 0x796a7ccaae60>,East,4.0,Returned
ORD1359,CUST124,2023-12-26,Groceries,188.0,9,PayPal,Late,27.0,Male,34,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1360,CUST191,2023-12-27,Home Decor,405.0,6,PayPal,On Time,61.0,Male,47,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1361,CUST54,2023-12-28,Electronics,382.0,4,Cash,Late,28.0,Male,4,<function <lambda> at 0x796a7ccaae60>,West,1.0,Returned
ORD1362,CUST162,2023-12-29,Electronics,308.0,9,PayPal,On Time,32.0,Male,47,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1363,CUST161,2023-12-30,Clothing,210.0,5,Credit Card,Cancelled,33.0,Other,31,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1364,CUST151,2023-12-31,Groceries,439.0,5,Credit Card,On Time,34.0,Other,2,<function <lambda> at 0x796a7ccaae60>,West,1.0,Returned
ORD1365,CUST62,2024-01-01,Groceries,227.0,5,PayPal,Late,43.0,Other,46,<function <lambda> at 0x796a7ccaae60>,West,3.0,Not Returned
ORD1366,CUST43,2024-01-02,Clothing,59.0,1,Credit Card,Late,19.0,Female,34,<function <lambda> at 0x796a7ccaae60>,East,,Not Returned
ORD1367,CUST200,2024-01-03,Clothing,310.0,1,Cash,Late,67.0,Other,13,<function <lambda> at 0x796a7ccaae60>,West,3.0,Not Returned
ORD1368,CUST110,2024-01-04,Groceries,456.0,8,Credit Card,On Time,29.0,Male,47,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1369,CUST199,2024-01-05,Groceries,187.0,8,Cash,Cancelled,68.0,Female,30,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1370,CUST34,2024-01-06,Home Decor,221.0,6,Debit Card,Cancelled,43.0,Male,30,<function <lambda> at 0x796a7ccaae60>,East,2.0,Returned
ORD1371,CUST121,2024-01-07,Home Decor,435.0,4,Debit Card,On Time,40.0,Male,16,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1372,CUST21,2024-01-08,Clothing,62.0,2,Debit Card,Late,35.0,Other,23,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1373,CUST168,2024-01-09,Home Decor,217.0,2,Debit Card,Cancelled,49.0,Other,22,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1374,CUST5,2024-01-10,Electronics,179.0,9,Credit Card,Late,66.0,Male,17,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1375,CUST97,2024-01-11,Home Decor,133.0,5,PayPal,On Time,55.0,Male,49,<function <lambda> at 0x796a7ccaae60>,East,5.0,Returned
ORD1376,CUST15,2024-01-12,Home Decor,370.0,4,Credit Card,Late,64.0,Female,13,<function <lambda> at 0x796a7ccaae60>,West,4.0,Not Returned
ORD1377,CUST47,2024-01-13,Electronics,368.0,1,Cash,Cancelled,20.0,Other,49,<function <lambda> at 0x796a7ccaae60>,West,1.0,Returned
ORD1378,CUST66,2024-01-14,Clothing,150.0,7,Credit Card,Cancelled,55.0,Female,14,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1379,CUST107,2024-01-15,Electronics,378.0,3,Credit Card,Late,20.0,Female,14,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1380,CUST21,2024-01-16,Home Decor,322.0,6,Cash,On Time,47.0,Female,5,<function <lambda> at 0x796a7ccaae60>,East,5.0,Not Returned
ORD1381,CUST3,2024-01-17,Clothing,314.0,5,Debit Card,Late,18.0,Male,26,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1382,CUST190,2024-01-18,Home Decor,448.0,5,Debit Card,On Time,47.0,Female,14,<function <lambda> at 0x796a7ccaae60>,South,1.0,Returned
ORD1383,CUST190,2024-01-19,Electronics,457.0,5,Debit Card,Late,62.0,Female,49,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1384,CUST44,2024-01-20,Electronics,87.0,1,PayPal,Cancelled,49.0,Male,35,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1385,CUST57,2024-01-21,Home Decor,468.0,1,Cash,On Time,45.0,Other,7,<function <lambda> at 0x796a7ccaae60>,East,5.0,Not Returned
ORD1386,CUST73,2024-01-22,Groceries,143.0,3,Cash,On Time,38.0,Other,14,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1387,CUST92,2024-01-23,Groceries,144.0,4,Credit Card,On Time,63.0,Female,2,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1388,CUST135,2024-01-24,Electronics,354.0,5,PayPal,Cancelled,30.0,Male,46,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1389,CUST50,2024-01-25,Electronics,118.0,2,Debit Card,Late,44.0,Other,12,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1390,CUST6,2024-01-26,Groceries,,8,PayPal,Cancelled,53.0,Female,40,<function <lambda> at 0x796a7ccaae60>,South,1.0,Returned
ORD1391,CUST42,2024-01-27,Groceries,493.0,2,Cash,On Time,24.0,Female,33,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1392,CUST86,2024-01-28,Home Decor,285.0,9,Cash,Late,39.0,Male,23,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1393,CUST177,2024-01-29,Home Decor,483.0,2,Credit Card,Cancelled,27.0,Female,39,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1394,CUST87,2024-01-30,Groceries,383.0,9,Credit Card,On Time,56.0,Other,31,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1395,CUST122,2024-01-31,Home Decor,422.0,7,Cash,On Time,32.0,Male,31,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1396,CUST23,2024-02-01,Home Decor,,8,Debit Card,Cancelled,32.0,Other,29,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1397,CUST87,2024-02-02,Clothing,186.0,2,Debit Card,Cancelled,21.0,Other,48,<function <lambda> at 0x796a7ccaae60>,West,1.0,Not Returned
ORD1398,CUST39,2024-02-03,Home Decor,467.0,7,PayPal,Cancelled,49.0,Other,12,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1399,CUST61,2024-02-04,Electronics,125.0,6,Cash,On Time,40.0,Female,0,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1400,CUST107,2024-02-05,Home Decor,84.0,4,Cash,Cancelled,23.0,Female,33,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1401,CUST93,2024-02-06,Home Decor,50.0,7,Debit Card,On Time,41.0,Other,14,<function <lambda> at 0x796a7ccaae60>,North,5.0,Not Returned
ORD1402,CUST134,2024-02-07,Groceries,345.0,4,Debit Card,Cancelled,37.0,Other,43,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1403,CUST109,2024-02-08,Electronics,369.0,2,Cash,On Time,54.0,Male,13,<function <lambda> at 0x796a7ccaae60>,East,5.0,Returned
ORD1404,CUST57,2024-02-09,Home Decor,455.0,7,Credit Card,On Time,37.0,Male,28,<function <lambda> at 0x796a7ccaae60>,South,1.0,Returned
ORD1405,CUST91,2024-02-10,Home Decor,109.0,8,Cash,Late,29.0,Female,33,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1406,CUST115,2024-02-11,Clothing,369.0,2,Cash,Cancelled,50.0,Female,17,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1407,CUST113,2024-02-12,Home Decor,398.0,5,Debit Card,Cancelled,45.0,Male,6,<function <lambda> at 0x796a7ccaae60>,East,1.0,Returned
ORD1408,CUST145,2024-02-13,Home Decor,377.0,1,Debit Card,On Time,25.0,Other,28,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1409,CUST117,2024-02-14,Clothing,316.0,7,Credit Card,On Time,18.0,Female,30,<function <lambda> at 0x796a7ccaae60>,West,1.0,Not Returned
ORD1410,CUST183,2024-02-15,Groceries,410.0,8,Credit Card,On Time,54.0,Other,24,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1411,CUST112,2024-02-16,Home Decor,278.0,6,PayPal,Late,39.0,Male,37,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1412,CUST9,2024-02-17,Clothing,319.0,5,Cash,Late,23.0,Female,13,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1413,CUST122,2024-02-18,Electronics,365.0,6,Debit Card,On Time,38.0,Female,7,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1414,CUST159,2024-02-19,Groceries,335.0,2,Credit Card,Cancelled,49.0,Male,26,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1415,CUST47,2024-02-20,Electronics,340.0,1,PayPal,Cancelled,52.0,Female,1,<function <lambda> at 0x796a7ccaae60>,South,4.0,Not Returned
ORD1416,CUST84,2024-02-21,Electronics,262.0,7,PayPal,Late,32.0,Male,16,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1417,CUST85,2024-02-22,Clothing,214.0,7,Debit Card,Late,,Female,36,<function <lambda> at 0x796a7ccaae60>,South,1.0,Returned
ORD1418,CUST55,2024-02-23,Home Decor,54.0,2,Debit Card,On Time,63.0,Male,13,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1419,CUST151,2024-02-24,Clothing,388.0,2,PayPal,Cancelled,67.0,Female,24,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1420,CUST92,2024-02-25,Clothing,428.0,1,Credit Card,On Time,65.0,Other,29,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1421,CUST57,2024-02-26,Clothing,127.0,8,PayPal,Late,23.0,Other,28,<function <lambda> at 0x796a7ccaae60>,West,4.0,Not Returned
ORD1422,CUST38,2024-02-27,Clothing,459.0,8,Cash,Cancelled,42.0,Other,19,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1423,CUST63,2024-02-28,Groceries,111.0,1,Cash,Cancelled,63.0,Female,20,<function <lambda> at 0x796a7ccaae60>,North,3.0,Not Returned
ORD1424,CUST187,2024-02-29,Home Decor,181.0,8,Debit Card,Late,57.0,Female,21,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1425,CUST112,2024-03-01,Electronics,138.0,9,Credit Card,On Time,46.0,Other,34,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1426,CUST25,2024-03-02,Electronics,286.0,4,Credit Card,On Time,24.0,Other,36,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1427,CUST3,2024-03-03,Home Decor,91.0,1,Cash,Cancelled,57.0,Male,15,<function <lambda> at 0x796a7ccaae60>,North,5.0,Not Returned
ORD1428,CUST190,2024-03-04,Electronics,138.0,1,PayPal,Late,30.0,Male,49,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1429,CUST31,2024-03-05,Home Decor,,3,Debit Card,Cancelled,55.0,Male,48,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1430,CUST126,2024-03-06,Electronics,345.0,5,PayPal,Late,35.0,Other,42,<function <lambda> at 0x796a7ccaae60>,North,5.0,Returned
ORD1431,CUST28,2024-03-07,Clothing,377.0,5,PayPal,On Time,19.0,Other,16,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1432,CUST121,2024-03-08,Electronics,344.0,9,PayPal,Late,25.0,Other,15,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1433,CUST75,2024-03-09,Home Decor,153.0,2,Credit Card,On Time,28.0,Male,1,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1434,CUST28,2024-03-10,Home Decor,63.0,2,Cash,Late,50.0,Female,3,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1435,CUST144,2024-03-11,Home Decor,337.0,6,Credit Card,Cancelled,55.0,Other,20,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1436,CUST27,2024-03-12,Home Decor,228.0,9,Cash,On Time,65.0,Female,38,<function <lambda> at 0x796a7ccaae60>,North,5.0,Not Returned
ORD1437,CUST163,2024-03-13,Home Decor,174.0,1,Debit Card,Cancelled,44.0,Female,33,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1438,CUST3,2024-03-14,Groceries,471.0,9,Debit Card,Cancelled,37.0,Female,29,<function <lambda> at 0x796a7ccaae60>,North,3.0,Not Returned
ORD1439,CUST179,2024-03-15,Groceries,402.0,9,PayPal,On Time,29.0,Male,5,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1440,CUST29,2024-03-16,Electronics,72.0,9,Cash,On Time,60.0,Female,16,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1441,CUST156,2024-03-17,Home Decor,112.0,5,Cash,Cancelled,48.0,Other,38,<function <lambda> at 0x796a7ccaae60>,West,,Returned
ORD1442,CUST71,2024-03-18,Electronics,192.0,9,Cash,Cancelled,44.0,Male,24,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1443,CUST69,2024-03-19,Home Decor,202.0,4,PayPal,Cancelled,49.0,Other,4,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1444,CUST196,2024-03-20,Home Decor,194.0,2,PayPal,Cancelled,27.0,Other,4,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1445,CUST6,2024-03-21,Groceries,274.0,6,Debit Card,On Time,20.0,Male,19,<function <lambda> at 0x796a7ccaae60>,East,1.0,Returned
ORD1446,CUST99,2024-03-22,Groceries,499.0,4,Credit Card,On Time,62.0,Other,15,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1447,CUST124,2024-03-23,Clothing,358.0,6,Cash,Cancelled,44.0,Other,40,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1448,CUST99,2024-03-24,Groceries,153.0,3,Cash,Late,52.0,Male,36,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1449,CUST136,2024-03-25,Clothing,153.0,6,Credit Card,Late,48.0,Other,39,<function <lambda> at 0x796a7ccaae60>,South,1.0,Returned
ORD1450,CUST173,2024-03-26,Clothing,484.0,2,Cash,On Time,32.0,Female,8,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1451,CUST151,2024-03-27,Clothing,88.0,2,PayPal,Cancelled,33.0,Other,4,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1452,CUST9,2024-03-28,Clothing,484.0,9,PayPal,Cancelled,30.0,Female,41,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1453,CUST116,2024-03-29,Clothing,247.0,7,Cash,On Time,66.0,Other,1,<function <lambda> at 0x796a7ccaae60>,West,3.0,Returned
ORD1454,CUST69,2024-03-30,Electronics,183.0,3,PayPal,Late,52.0,Male,8,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1455,CUST181,2024-03-31,Groceries,116.0,1,PayPal,Late,69.0,Male,42,<function <lambda> at 0x796a7ccaae60>,South,1.0,Returned
ORD1456,CUST199,2024-04-01,Clothing,440.0,8,Cash,Late,28.0,Other,35,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1457,CUST128,2024-04-02,Home Decor,228.0,6,Debit Card,On Time,38.0,Male,21,<function <lambda> at 0x796a7ccaae60>,East,5.0,Returned
ORD1458,CUST84,2024-04-03,Groceries,91.0,7,Credit Card,Late,68.0,Other,21,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1459,CUST128,2024-04-04,Groceries,497.0,9,PayPal,On Time,28.0,Male,21,<function <lambda> at 0x796a7ccaae60>,West,3.0,Returned
ORD1460,CUST12,2024-04-05,Clothing,64.0,5,Debit Card,On Time,,Female,33,<function <lambda> at 0x796a7ccaae60>,South,4.0,Not Returned
ORD1461,CUST86,2024-04-06,Electronics,160.0,1,PayPal,Cancelled,65.0,Other,28,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1462,CUST187,2024-04-07,Clothing,206.0,7,PayPal,Late,52.0,Female,37,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1463,CUST42,2024-04-08,Electronics,338.0,5,Credit Card,On Time,39.0,Female,45,<function <lambda> at 0x796a7ccaae60>,East,4.0,Not Returned
ORD1464,CUST185,2024-04-09,Home Decor,280.0,3,PayPal,Late,55.0,Other,32,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1465,CUST25,2024-04-10,Groceries,460.0,9,Credit Card,Late,48.0,Female,17,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1466,CUST169,2024-04-11,Home Decor,469.0,1,Credit Card,Cancelled,31.0,Other,6,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1467,CUST15,2024-04-12,Electronics,206.0,1,Credit Card,Late,41.0,Female,0,<function <lambda> at 0x796a7ccaae60>,East,5.0,Returned
ORD1468,CUST61,2024-04-13,Electronics,87.0,1,Debit Card,Cancelled,67.0,Other,32,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1469,CUST158,2024-04-14,Home Decor,490.0,3,Cash,On Time,66.0,Other,0,<function <lambda> at 0x796a7ccaae60>,East,-1.0,Not Returned
ORD1470,CUST118,2024-04-15,Electronics,146.0,6,Debit Card,Late,49.0,Male,23,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1471,CUST11,2024-04-16,Home Decor,460.0,3,Cash,On Time,53.0,Other,3,<function <lambda> at 0x796a7ccaae60>,West,3.0,Returned
ORD1472,CUST107,2024-04-17,Groceries,488.0,8,Cash,Late,49.0,Other,3,<function <lambda> at 0x796a7ccaae60>,East,2.0,Returned
ORD1473,CUST94,2024-04-18,Home Decor,338.0,2,Credit Card,On Time,32.0,Female,17,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1474,CUST96,2024-04-19,Groceries,303.0,9,PayPal,Late,60.0,Other,26,<function <lambda> at 0x796a7ccaae60>,West,3.0,Not Returned
ORD1475,CUST9,2024-04-20,Home Decor,245.0,3,Credit Card,Late,52.0,Male,42,<function <lambda> at 0x796a7ccaae60>,South,4.0,Not Returned
ORD1476,CUST78,2024-04-21,Electronics,135.0,5,PayPal,Late,20.0,Female,31,<function <lambda> at 0x796a7ccaae60>,East,2.0,Returned
ORD1477,CUST122,2024-04-22,Home Decor,371.0,8,Cash,Late,33.0,Female,32,<function <lambda> at 0x796a7ccaae60>,West,1.0,Returned
ORD1478,CUST135,2024-04-23,Electronics,59.0,2,Credit Card,Late,22.0,Male,27,<function <lambda> at 0x796a7ccaae60>,West,3.0,Returned
ORD1479,CUST32,2024-04-24,Home Decor,54.0,6,PayPal,Late,38.0,Female,41,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1480,CUST85,2024-04-25,Home Decor,172.0,5,Debit Card,Late,27.0,Female,40,<function <lambda> at 0x796a7ccaae60>,South,1.0,Not Returned
ORD1481,CUST154,2024-04-26,Clothing,379.0,9,PayPal,Late,36.0,Female,35,<function <lambda> at 0x796a7ccaae60>,North,3.0,Not Returned
ORD1482,CUST86,2024-04-27,Electronics,402.0,5,Credit Card,Late,42.0,Female,5,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1483,CUST7,2024-04-28,Clothing,5000.0,2,Debit Card,On Time,21.0,Male,15,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1484,CUST165,2024-04-29,Electronics,343.0,5,PayPal,Cancelled,46.0,Male,33,<function <lambda> at 0x796a7ccaae60>,West,3.0,Not Returned
ORD1485,CUST63,2024-04-30,Clothing,,4,PayPal,Late,36.0,Female,22,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1486,CUST80,2024-05-01,Groceries,208.0,7,PayPal,Cancelled,60.0,Female,49,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1487,CUST130,2024-05-02,Home Decor,352.0,6,PayPal,Late,19.0,Male,41,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1488,CUST140,2024-05-03,Electronics,277.0,2,PayPal,Late,27.0,Male,23,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1489,CUST166,2024-05-04,Electronics,414.0,5,Debit Card,On Time,60.0,Male,48,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1490,CUST13,2024-05-05,Home Decor,265.0,7,Cash,On Time,42.0,Female,12,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1491,CUST52,2024-05-06,Electronics,485.0,7,Debit Card,Cancelled,37.0,Female,17,<function <lambda> at 0x796a7ccaae60>,East,5.0,Returned
ORD1492,CUST32,2024-05-07,Electronics,233.0,5,Debit Card,On Time,65.0,Other,12,<function <lambda> at 0x796a7ccaae60>,West,3.0,Not Returned
ORD1493,CUST57,2024-05-08,Clothing,64.0,9,Debit Card,On Time,36.0,Male,48,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1494,CUST86,2024-05-09,Electronics,206.0,4,Cash,Cancelled,40.0,Female,36,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1495,CUST10,2024-05-10,Groceries,185.0,3,Credit Card,On Time,41.0,Male,42,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1496,CUST161,2024-05-11,Groceries,310.0,4,Cash,Late,28.0,Female,38,<function <lambda> at 0x796a7ccaae60>,East,5.0,Not Returned
ORD1497,CUST65,2024-05-12,Home Decor,206.0,5,Debit Card,Cancelled,63.0,Male,41,<function <lambda> at 0x796a7ccaae60>,South,1.0,Returned
ORD1498,CUST85,2024-05-13,Electronics,96.0,6,PayPal,Cancelled,51.0,Female,16,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1499,CUST183,2024-05-14,Home Decor,373.0,3,PayPal,Late,45.0,Other,14,<function <lambda> at 0x796a7ccaae60>,East,5.0,Not Returned
ORD1500,CUST74,2024-05-15,Groceries,381.0,2,Debit Card,On Time,22.0,Other,17,<function <lambda> at 0x796a7ccaae60>,North,3.0,Not Returned
ORD1501,CUST69,2024-05-16,Electronics,222.0,4,PayPal,Cancelled,22.0,Male,22,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1502,CUST42,2024-05-17,Electronics,179.0,5,Debit Card,Cancelled,68.0,Female,29,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1503,CUST188,2024-05-18,Home Decor,460.0,4,PayPal,Late,38.0,Female,33,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1504,CUST18,2024-05-19,Groceries,,3,Cash,Late,29.0,Male,3,<function <lambda> at 0x796a7ccaae60>,East,4.0,Returned
ORD1505,CUST192,2024-05-20,Electronics,164.0,8,Credit Card,On Time,67.0,Female,2,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1506,CUST85,2024-05-21,Home Decor,292.0,4,Credit Card,Cancelled,21.0,Male,6,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1507,CUST170,2024-05-22,Groceries,469.0,2,Cash,On Time,66.0,Female,17,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1508,CUST123,2024-05-23,Home Decor,341.0,2,Cash,On Time,59.0,Male,41,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1509,CUST110,2024-05-24,Clothing,5000.0,1,Debit Card,Late,37.0,Female,6,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1510,CUST73,2024-05-25,Electronics,348.0,4,Debit Card,Cancelled,55.0,Male,39,<function <lambda> at 0x796a7ccaae60>,West,4.0,Not Returned
ORD1511,CUST116,2024-05-26,Clothing,332.0,9,Debit Card,Cancelled,42.0,Female,5,<function <lambda> at 0x796a7ccaae60>,West,3.0,Not Returned
ORD1512,CUST32,2024-05-27,Groceries,118.0,7,PayPal,Cancelled,31.0,Other,21,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1513,CUST34,2024-05-28,Clothing,197.0,7,Debit Card,Late,28.0,Female,0,<function <lambda> at 0x796a7ccaae60>,South,4.0,Not Returned
ORD1514,CUST23,2024-05-29,Clothing,60.0,7,Cash,Late,49.0,Male,3,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1515,CUST187,2024-05-30,Groceries,303.0,8,Credit Card,Late,28.0,Other,45,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1516,CUST41,2024-05-31,Home Decor,379.0,1,PayPal,Late,35.0,Female,48,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1517,CUST167,2024-06-01,Clothing,409.0,8,Debit Card,Late,44.0,Other,49,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1518,CUST142,2024-06-02,Home Decor,87.0,4,PayPal,Cancelled,35.0,Female,42,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1519,CUST178,2024-06-03,Clothing,183.0,4,PayPal,On Time,40.0,Other,28,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1520,CUST135,2024-06-04,Home Decor,249.0,4,Debit Card,Cancelled,28.0,Male,20,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
